Ticker,Price,Probability,Predicted_Return,Signal,Signal_Type,Paper_Status,Real_Order,Quantity,Position_Value
OZGYO.IS,2.0299999713897705,0.4549294513627153,0.0033724504689243073,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,2.0299999713897705
ODAS.IS,7.239999771118164,0.45950837190930527,0.003672509365037325,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,7.239999771118164
VAKKO.IS,66.0,0.46162834595240115,0.003668719763807775,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,66.0
TATGD.IS,17.510000228881836,0.46642917198039047,0.0036913369980772206,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,17.510000228881836
TSGYO.IS,5.809999942779541,0.45867599211369553,0.0035208118418521366,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,5.809999942779541
IHLGM.IS,1.5700000524520874,0.4660019420379292,0.004102040980077875,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,1.5700000524520874
CEMAS.IS,4.079999923706055,0.4573967877004038,0.0033699185935350444,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,4.079999923706055
EDIP.IS,35.2599983215332,0.4494947555471122,0.0015975552480464244,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,35.2599983215332
HUBVC.IS,2.549999952316284,0.4750819806876349,0.0036903413660343354,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,2.549999952316284
THYAO.IS,296.0,0.46368481209205803,0.003692013710685216,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,296.0
GSRAY.IS,1.0199999809265137,0.47385000487649553,0.00344645609007335,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,1.0199999809265137
SEKUR.IS,9.920000076293945,0.43035570649877924,-0.00021069328788241807,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,9.920000076293945
GEREL.IS,38.52000045776367,0.43582622759434,0.00048827540507421314,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,38.52000045776367
BIENY.IS,20.780000686645508,0.4602981491596181,0.0031592825837737323,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,20.780000686645508
MAALT.IS,1006.0,0.45692951429032247,0.0035172447165547453,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,1006.0
PGSUS.IS,148.6999969482422,0.47510102311631264,0.004110747800591948,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,148.6999969482422
GLRMK.IS,163.6999969482422,0.44661403794784715,0.002876529775292814,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,163.6999969482422
MAGEN.IS,33.900001525878906,0.4522500263875203,0.0030635322259050576,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,33.900001525878906
NUHCM.IS,210.5,0.46271780638782933,0.0031532062028951707,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,210.5
COSMO.IS,120.80000305175781,0.45439108230829084,0.0039677818968791925,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,120.80000305175781
KARTN.IS,160.0,0.4448468146749842,0.0018100928660176833,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,160.0
GOLTS.IS,291.75,0.4636834070237027,0.0029294884252399614,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,291.75
ECZYT.IS,311.25,0.4585074476441455,0.0034437492408541043,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,311.25
DOFER.IS,27.959999084472656,0.46234237466941,0.0024814785378186374,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,27.959999084472656
PINSU.IS,10.109999656677246,0.4539291563049874,0.0032362131177974393,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,10.109999656677246
MZHLD.IS,5.230000019073486,0.46086869725117086,0.0032727779326907204,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,5.230000019073486
ENTRA.IS,4.320000171661377,0.45996035641418614,0.003168049792376045,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,4.320000171661377
GLBMD.IS,11.600000381469727,0.46368869768582033,0.00418400828034878,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,11.600000381469727
BNTAS.IS,6.170000076293945,0.46650706488224114,0.003117910783359245,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,6.170000076293945
KNFRT.IS,11.869999885559082,0.46380653415774004,0.0038197817084816166,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,11.869999885559082
EUREN.IS,3.8399999141693115,0.46297512803779645,0.003832268367773379,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,3.8399999141693115
PARSN.IS,70.69999694824219,0.4699367140921935,0.0032263084399613293,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,70.69999694824219
SANFM.IS,9.579999923706055,0.4355141554155024,0.0022616637711002723,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,9.579999923706055
DNISI.IS,4.46999979019165,0.4601394761885659,0.0031751712797853165,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,4.46999979019165
DESA.IS,9.75,0.4615128398793122,0.0035455453293364177,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,9.75
CEOEM.IS,23.399999618530273,0.4652268931448552,0.0029297230436955155,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,23.399999618530273
EREGL.IS,37.20000076293945,0.46326885586143074,0.0025896285788810855,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,37.20000076293945
ALGYO.IS,3.5799999237060547,0.46046729456083724,0.004152330499503155,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,3.5799999237060547
FRIGO.IS,2.3399999141693115,0.42937591862290453,0.0011194678798719206,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,2.3399999141693115
BIZIM.IS,23.6200008392334,0.46137344153250903,0.0031257607906836414,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,23.6200008392334
SISE.IS,39.08000183105469,0.4696611208285336,0.003767030679376845,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,39.08000183105469
GENTS.IS,5.150000095367432,0.477477229969687,0.0037423510085912138,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,5.150000095367432
ARMGD.IS,176.0,0.4404017104776857,-0.0014627891726658343,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,176.0
BAYRK.IS,4.190000057220459,0.4630554407877136,0.0034887351165067623,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,4.190000057220459
OYLUM.IS,7.170000076293945,0.46914885430007597,0.003601222668290432,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,7.170000076293945
ALKIM.IS,15.300000190734863,0.4699837658616678,0.0038706377285848033,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,15.300000190734863
ARCLK.IS,91.05000305175781,0.46718338701065204,0.0037985940835421105,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,91.05000305175781
MARKA.IS,78.4000015258789,0.4493867123522082,0.0018086398819840343,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,78.4000015258789
PENTA.IS,12.899999618530273,0.4649703482304145,0.00316397620860062,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,12.899999618530273
PATEK.IS,19.469999313354492,0.4442494615172017,0.0026804515685279824,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,19.469999313354492
SNGYO.IS,3.240000009536743,0.4649283808915414,0.003819639842193726,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,3.240000009536743
YYLGD.IS,9.859999656677246,0.4616594792103761,0.00314811611116102,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,9.859999656677246
AKFGY.IS,2.5199999809265137,0.4621693772746609,0.0033470459279683,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,2.5199999809265137
SDTTR.IS,21.6200008392334,0.44986257866428775,0.0033916019659967957,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,21.6200008392334
AKENR.IS,10.170000076293945,0.4545930150964417,0.00363067242089927,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,10.170000076293945
INTEM.IS,244.89999389648438,0.4699781846624821,0.003436443374297787,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,244.89999389648438
LIDFA.IS,2.5799999237060547,0.46527474579794936,0.003147918102573845,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,2.5799999237060547
ESEN.IS,3.380000114440918,0.46475877198325605,0.0032276426330541553,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,3.380000114440918
GSDDE.IS,12.819999694824219,0.4305274273919475,1.79342311638353e-05,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,12.819999694824219
IHGZT.IS,1.159999966621399,0.4692342989423697,0.0035146354831914178,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,1.159999966621399
ENDAE.IS,17.200000762939453,0.43365583414710607,0.0012688897941194148,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,17.200000762939453
KLMSN.IS,27.5,0.46985670218074915,0.0040437942851745436,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,27.5
EDATA.IS,17.75,0.4581973590101948,0.003711634942780936,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,17.75
AYES.IS,29.940000534057617,0.45549014375356994,0.0030482030808577283,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,29.940000534057617
SILVR.IS,2.1700000762939453,0.47432601499138966,0.003262066843657251,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,2.1700000762939453
ADEL.IS,31.399999618530273,0.47481062238142924,0.0038806096707747224,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,31.399999618530273
TTKOM.IS,51.900001525878906,0.4707194083909663,0.0038923232668075895,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,51.900001525878906
MOBTL.IS,12.779999732971191,0.4682929600873005,0.0033512987568256308,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,12.779999732971191
DAGI.IS,9.319999694824219,0.44675429321232885,0.0020326515690607346,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,9.319999694824219
DOAS.IS,162.89999389648438,0.4679960994683563,0.00303815556431071,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,162.89999389648438
BRYAT.IS,1654.0,0.46748723939492975,0.003456244372236336,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,1654.0
MRSHL.IS,1580.0,0.43598237170002274,0.0017769031896833064,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,1580.0
LILAK.IS,28.5,0.4545857088220495,0.0026661458081996903,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,28.5
CIMSA.IS,43.779998779296875,0.46738908099810506,0.003439945153708669,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,43.779998779296875
BYDNR.IS,35.7599983215332,0.45152556606261185,0.0033626424378693804,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,35.7599983215332
AGYO.IS,7.130000114440918,0.461310618203674,0.003387027712781223,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,7.130000114440918
KUTPO.IS,77.94999694824219,0.4667001392750129,0.0033625353468908614,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,77.94999694824219
CONSE.IS,2.2300000190734863,0.4740115040559588,0.0035239033124164253,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,2.2300000190734863
DMSAS.IS,8.1899995803833,0.4769384740308277,0.004185425974148388,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,8.1899995803833
MAKTK.IS,9.760000228881836,0.4636262307715654,0.0036391699804154366,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,9.760000228881836
AKMGY.IS,245.1999969482422,0.476313821027352,0.0034622927302509444,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,245.1999969482422
BEGYO.IS,3.380000114440918,0.4469759838771464,0.0022363801217430974,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,3.380000114440918
BANVT.IS,149.0,0.4683443862881518,0.0031196642080060823,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,149.0
TCELL.IS,98.1500015258789,0.46697327291453977,0.003377504206293025,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,98.1500015258789
DERIM.IS,34.279998779296875,0.47184955929217287,0.003140663030597907,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,34.279998779296875
MNDTR.IS,4.909999847412109,0.47421507009901714,0.0034130058097513066,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,4.909999847412109
HDFGS.IS,2.4100000858306885,0.44207159327267,0.002264236795407097,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,2.4100000858306885
AKFYE.IS,22.459999084472656,0.45400734966798967,0.0031903997037284002,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,22.459999084472656
MEDTR.IS,24.559999465942383,0.4669804055154373,0.0033374336204696152,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,24.559999465942383
EUHOL.IS,9.979999542236328,0.47601200372535696,0.00509590436692191,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,9.979999542236328
YYAPI.IS,0.800000011920929,0.47434990370105257,0.003479000041984118,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,0.800000011920929
DMRGD.IS,10.699999809265137,0.4488156075832933,0.001939969122633699,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,10.699999809265137
GOZDE.IS,21.6200008392334,0.47308532832474837,0.003551172844077138,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,21.6200008392334
AKGRT.IS,6.090000152587891,0.4790624829131679,0.0037109569640202547,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,6.090000152587891
SEGMN.IS,46.79999923706055,0.44292084845246177,-0.00021100596812107224,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,46.79999923706055
AEFES.IS,18.450000762939453,0.4824277622080472,0.00431782243089948,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,18.450000762939453
PKENT.IS,122.4000015258789,0.4729075031792052,0.0029918923047536324,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,122.4000015258789
ANSGR.IS,26.18000030517578,0.46410350656951027,0.003727643689780912,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,26.18000030517578
LKMNH.IS,12.970000267028809,0.4681526213293475,0.003017496418409718,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,12.970000267028809
QNBFK.IS,40.70000076293945,0.4397679184697348,0.0015495487179332432,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,40.70000076293945
INGRM.IS,371.5,0.4692922915393368,0.002625724828333247,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,371.5
SODSN.IS,7.349999904632568,0.47889544351145974,0.0031866108584636013,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,7.349999904632568
GWIND.IS,22.34000015258789,0.46835034095850936,0.0033882440450452725,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,22.34000015258789
EPLAS.IS,5.46999979019165,0.4601210656086157,0.0031670023114919134,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,5.46999979019165
TLMAN.IS,77.3499984741211,0.46551985324387,0.0029411075813204285,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,77.3499984741211
HATSN.IS,60.0,0.43497535934001236,0.005498013766592648,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,60.0
GEDZA.IS,27.459999084472656,0.46707691783674277,0.003120333815893084,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,27.459999084472656
MTRYO.IS,8.59000015258789,0.47539300339785034,0.0031962810940987644,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,8.59000015258789
LMKDC.IS,22.559999465942383,0.4554962594807367,0.00268887489743489,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,22.559999465942383
SRVGY.IS,2.4200000762939453,0.4723243667467714,0.0032420169249093213,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,2.4200000762939453
AKSA.IS,10.75,0.46986646881779903,0.0037389999699741373,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,10.75
MAVI.IS,36.220001220703125,0.46702778710849585,0.0031005290935137257,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,36.220001220703125
KOTON.IS,12.039999961853027,0.4472170755015748,0.0019910234398753664,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,12.039999961853027
ATEKS.IS,96.6500015258789,0.43900680786539037,0.0020133558211408113,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,96.6500015258789
BRISA.IS,74.69999694824219,0.4729874200902917,0.003220465291880502,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,74.69999694824219
KFEIN.IS,7.889999866485596,0.4695561750230018,0.003486442086950774,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,7.889999866485596
ICBCT.IS,19.459999084472656,0.467776842454092,0.0032710278511473585,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,19.459999084472656
OYYAT.IS,34.2599983215332,0.4722038103092472,0.0034159253943796984,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,34.2599983215332
VAKFN.IS,1.1299999952316284,0.47520980821319636,0.0033549693732097055,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,1.1299999952316284
ACSEL.IS,113.5999984741211,0.46532415594529586,0.002545760602056564,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,113.5999984741211
QNBTR.IS,182.60000610351562,0.4789326017728242,0.003170428640433394,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,182.60000610351562
RAYSG.IS,153.89999389648438,0.47284494181376224,0.0031949418883484024,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,153.89999389648438
TKNSA.IS,16.65999984741211,0.4768054266368022,0.00477938185032806,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,16.65999984741211
SAMAT.IS,5.179999828338623,0.46186470082421277,0.0028031740772246423,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,5.179999828338623
AKSEN.IS,78.80000305175781,0.45591035567309485,0.0036036270537309215,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,78.80000305175781
BVSAN.IS,100.69999694824219,0.48277789243751773,0.003393666464597743,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,100.69999694824219
ERBOS.IS,145.60000610351562,0.47547549218107366,0.0032528797543176693,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,145.60000610351562
RUZYE.IS,8.069999694824219,0.4313527754032843,0.0029030377661266376,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,8.069999694824219
BINHO.IS,9.180000305175781,0.457860798608958,0.00279957090983281,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,9.180000305175781
IHYAY.IS,1.2000000476837158,0.4751886375655707,0.0032619928794954565,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,1.2000000476837158
AKYHO.IS,2.0899999141693115,0.4704315239280344,0.003935499288762455,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,2.0899999141693115
YAPRK.IS,10.520000457763672,0.4759561714774023,0.003476823241169817,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,10.520000457763672
ALKA.IS,7.829999923706055,0.488102616290515,0.003121543337980922,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,7.829999923706055
ANGEN.IS,8.770000457763672,0.47920997567710505,0.0030281350258023827,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,8.770000457763672
LUKSK.IS,82.3499984741211,0.48076284335970454,0.0027772012030991937,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,82.3499984741211
USAK.IS,1.190000057220459,0.4794154297900396,0.003332434192134243,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,1.190000057220459
ERSU.IS,23.0,0.4718996649414434,0.0038926883793724693,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,23.0
UNLU.IS,10.449999809265137,0.4812641025343093,0.003428285106162136,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,10.449999809265137
DERHL.IS,2.049999952316284,0.47508611123070754,0.0038174785955200335,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,2.049999952316284
EUYO.IS,4.840000152587891,0.4644983263938832,0.004356852955043029,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,4.840000152587891
MOPAS.IS,25.639999389648438,0.4622321104874856,0.004410376565803068,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,25.639999389648438
CMENT.IS,252.5,0.48480391385712557,0.0037604654053999677,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,252.5
ASUZU.IS,46.619998931884766,0.4801736511037561,0.002892521429342854,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,46.619998931884766
OSTIM.IS,1.5199999809265137,0.4714316197809794,0.003405772874739467,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,1.5199999809265137
PENGD.IS,8.930000305175781,0.48707151822095823,0.0037012016310313403,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,8.930000305175781
GRSEL.IS,298.0,0.4759652426306171,0.003864179107848868,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,298.0
MEPET.IS,18.700000762939453,0.4650861385656083,0.003297144820257269,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,18.700000762939453
INVEO.IS,6.659999847412109,0.47460057818066503,0.002940525899636699,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,6.659999847412109
KLSER.IS,22.979999542236328,0.4790195649370429,0.003055796447609339,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,22.979999542236328
TCKRC.IS,137.5,0.452316184649209,0.0009124317807928822,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,137.5
AYCES.IS,440.75,0.477473302187143,0.003528921113655349,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,440.75
KENT.IS,351.25,0.46566716702703614,0.0044284530310872705,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,351.25
ASTOR.IS,295.0,0.4464292402864531,-0.00014632939610108179,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,295.0
YKSLN.IS,2.630000114440918,0.47948005015440587,0.003156786346522481,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,2.630000114440918
YATAS.IS,30.299999237060547,0.48220742921842474,0.00444090192861086,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,30.299999237060547
ATAGY.IS,9.739999771118164,0.4810321949141534,0.00316566130194641,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,9.739999771118164
RNPOL.IS,2.2799999713897705,0.45829947543807664,0.004084145125558155,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,2.2799999713897705
KIMMR.IS,13.010000228881836,0.4811704870252894,0.003119062298152763,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,13.010000228881836
MERKO.IS,1.2400000095367432,0.4572070984677601,0.004365090156397351,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,1.2400000095367432
SARKY.IS,23.479999542236328,0.4915188545070491,0.003334660156926376,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,23.479999542236328
FONET.IS,4.690000057220459,0.46729872065002864,0.0040938864304723875,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,4.690000057220459
YESIL.IS,1.1299999952316284,0.48262809191238326,0.0033546097940173546,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,1.1299999952316284
EGEGY.IS,26.299999237060547,0.4648096187001278,0.004188789281692782,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,26.299999237060547
OYAYO.IS,41.0,0.4804157170904685,0.004875874024770369,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,41.0
KRVGD.IS,2.2200000286102295,0.4932715129122563,0.004113376468952136,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,2.2200000286102295
KOCMT.IS,4.110000133514404,0.47980907302776477,0.006296494998250209,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,4.110000133514404
SEYKM.IS,4.25,0.48287212199860663,0.0037504201100215656,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,4.25
SMART.IS,22.719999313354492,0.45934005294562963,0.0028691418416290507,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,22.719999313354492
RTALB.IS,2.759999990463257,0.4878617856001468,0.002968879184036476,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,2.759999990463257
BULGS.IS,31.459999084472656,0.46842743452291247,0.00572029259435043,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,31.459999084472656
DARDL.IS,1.5700000524520874,0.47670047378481806,0.003305403681700076,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,1.5700000524520874
ZEDUR.IS,7.440000057220459,0.47763088683331956,0.003073912634609214,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,7.440000057220459
PRKAB.IS,30.299999237060547,0.489905980042299,0.0049985120478573475,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,30.299999237060547
PAGYO.IS,138.0,0.4673602579119475,0.003381936033731201,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,138.0
VKFYO.IS,21.860000610351562,0.48196436395384185,0.003643094204844472,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,21.860000610351562
PRDGS.IS,7.079999923706055,0.4551167379154902,0.0025016637995115,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,7.079999923706055
VKING.IS,20.3799991607666,0.478853255500277,0.0032864121649319126,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,20.3799991607666
QUAGR.IS,3.069999933242798,0.47146473740541495,0.0037431588543548728,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,3.069999933242798
ERCB.IS,43.31999969482422,0.46267867300688603,0.004525428514309128,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,43.31999969482422
PAMEL.IS,71.30000305175781,0.4741232032504532,0.0034482944575309994,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,71.30000305175781
PNLSN.IS,39.79999923706055,0.48334188162518976,0.004083697005096164,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,39.79999923706055
ISGYO.IS,23.700000762939453,0.4786172011484307,0.0055067804319288306,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,23.700000762939453
YBTAS.IS,13.0,0.4928661567143283,0.004427191186193561,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,13.0
GLRYH.IS,2.9000000953674316,0.47721327705130456,0.004171332641617799,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,2.9000000953674316
AYEN.IS,30.020000457763672,0.47953184231661106,0.003396729626706888,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,30.020000457763672
POLTK.IS,4015.0,0.48352225321438924,0.005257217523611161,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,4015.0
ORMA.IS,151.0,0.48661503586403765,0.0037232764377282245,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,151.0
BURCE.IS,33.0,0.4695163609015906,0.004192350447116463,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,33.0
GIPTA.IS,69.25,0.4561770257371812,0.006793693232992729,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,69.25
YONGA.IS,43.400001525878906,0.4881785065127091,0.00517694337859745,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,43.400001525878906
GSDHO.IS,4.5,0.45876411527470706,0.0031304927963450658,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,4.5
SUMAS.IS,255.0,0.4732697147363507,0.0030956126139614765,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,255.0
IMASM.IS,2.2100000381469727,0.4751772070626633,0.00558609508451407,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,2.2100000381469727
BEYAZ.IS,21.579999923706055,0.49973937842056876,0.003956846550080032,HOLD,AI_CURRENT,PAPER_ONLY,NO,1,21.579999923706055
